Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2000-04-18,1485.8,1550.0,1366.95,1385.0,1377.55,169850.0,2366.9
2000-04-19,1449.0,1485.0,1267.35,1267.35,1267.95,119350.0,1611.69
2000-04-20,1249.0,1369.4,1166.55,1369.4,1346.75,232650.0,2936.22
2000-04-24,1400.0,1454.5,1400.0,1454.5,1454.5,40950.0,592.63
2000-04-25,1340.0,1570.9,1338.15,1570.9,1536.45,217300.0,3049.49
2000-04-26,1649.0,1659.4,1577.0,1659.4,1659.4,23700.0,387.92
2000-04-27,1689.0,1709.0,1526.65,1526.65,1526.65,84850.0,1363.57
2000-04-28,1534.5,1625.0,1425.0,1555.0,1558.0,175650.0,2728.38
2000-05-02,1590.0,1590.0,1371.05,1371.05,1371.05,56300.0,801.86
2000-05-03,1262.0,1480.75,1206.55,1480.75,1424.05,163300.0,2219.16
2000-05-04,1450.0,1585.0,1414.0,1537.0,1530.55,149600.0,2273.81
2000-05-05,1550.0,1714.25,1540.0,1690.0,1701.65,164250.0,2720.56
2000-05-08,1712.0,1809.0,1565.55,1599.0,1604.6,137550.0,2299.86
2000-05-09,1568.2,1600.0,1481.1,1570.0,1568.65,126250.0,1964.22
2000-05-10,1579.9,1629.85,1452.0,1478.0,1474.3,81550.0,1238.14
2000-05-11,1362.05,1365.0,1297.4,1297.4,1297.4,144450.0,1904.85
2000-05-12,1325.0,1325.0,1141.75,1185.0,1156.4,218500.0,2581.15
2000-05-15,1110.0,1295.2,1032.0,1285.0,1274.15,193100.0,2350.2
2000-05-16,1299.0,1376.1,1185.0,1376.1,1361.05,161750.0,2105.61
2000-05-17,1420.0,1434.0,1252.2,1300.0,1278.9,463250.0,6290.59
2000-05-18,1257.0,1320.0,1236.35,1300.0,1271.45,194250.0,2482.64
2000-05-19,1251.0,1360.0,1181.0,1250.0,1208.2,233300.0,2936.76
2000-05-22,1201.1,1215.0,1063.25,1063.25,1093.85,146200.0,1669.15
2000-05-23,1025.0,1086.0,965.0,988.0,994.8,284300.0,2863.05
2000-05-24,951.15,1074.4,926.0,1000.0,1001.1,297350.0,3018.35
2000-05-25,1015.0,1081.0,1000.0,1026.0,1018.5,295850.0,3092.52
2000-05-26,1015.0,1050.0,962.5,968.0,974.2,210550.0,2111.11
2000-05-29,950.0,1039.0,902.0,985.0,984.9,217950.0,2119.38
2000-05-30,998.0,1103.1,967.0,1103.1,1097.7,215950.0,2225.76
2000-05-31,1185.5,1229.45,1185.5,1229.45,1229.45,37350.0,458.08
2000-06-01,1250.0,1250.0,1090.0,1120.0,1122.15,373300.0,4232.91
2000-06-02,1159.0,1256.85,1155.0,1256.85,1256.85,246450.0,3007.45
2000-06-05,1357.4,1407.7,1357.4,1407.7,1391.9,215250.0,3020.23
2000-06-06,1430.0,1503.0,1360.0,1497.9,1493.3,211600.0,3068.15
2000-06-07,1475.0,1549.0,1436.0,1480.0,1475.75,161250.0,2403.36
2000-06-08,1500.0,1515.0,1385.1,1431.0,1439.4,132550.0,1927.85
2000-06-09,1447.0,1447.0,1350.0,1390.0,1394.8,95050.0,1321.37
2000-06-12,1414.0,1440.0,1325.0,1392.0,1412.0,126900.0,1756.96
2000-06-13,1350.05,1365.0,1278.0,1325.0,1335.95,180600.0,2398.11
2000-06-14,1374.0,1392.0,1317.1,1340.0,1339.05,122650.0,1655.61
2000-06-15,1302.0,1365.0,1302.0,1330.0,1337.65,65450.0,874.2
2000-06-16,1336.0,1425.0,1332.0,1410.95,1406.3,179700.0,2514.79
2000-06-19,1434.0,1499.0,1421.0,1464.0,1459.6,103200.0,1519.21
2000-06-20,1468.65,1546.0,1450.0,1465.0,1455.8,194950.0,2884.78
2000-06-21,1499.0,1499.9,1385.1,1397.0,1394.95,71200.0,1011.14
2000-06-22,1391.0,1415.0,1366.25,1374.0,1377.6,153100.0,2126.37
2000-06-23,1340.0,1354.95,1292.1,1320.0,1305.15,126350.0,1651.08
2000-06-26,1251.0,1408.75,1207.15,1405.0,1366.1,77600.0,1007.7
2000-06-27,1429.0,1450.0,1340.0,1351.0,1364.25,87100.0,1204.39
2000-06-28,1325.0,1350.0,1285.0,1325.95,1327.4,82950.0,1097.32
2000-06-29,1359.0,1390.0,1295.0,1315.0,1329.2,101100.0,1364.25
2000-06-30,1281.0,1314.0,1274.0,1288.8,1282.9,69400.0,899.43
2000-07-03,1323.0,1345.0,1296.35,1333.0,1331.7,60850.0,805.63
2000-07-04,1342.0,1406.0,1333.1,1342.0,1342.6,107900.0,1476.81
2000-07-05,1369.0,1384.0,1325.0,1337.5,1333.45,59250.0,799.32
2000-07-06,1255.0,1327.0,1255.0,1296.0,1297.3,60700.0,786.92
2000-07-07,1290.0,1290.8,1240.0,1260.0,1253.15,145050.0,1831.73
2000-07-10,1269.5,1305.0,1243.05,1272.1,1281.35,102150.0,1304.01
2000-07-11,1252.0,1300.0,1243.05,1251.0,1248.65,83100.0,1047.0
2000-07-12,1256.0,1275.0,1250.0,1260.0,1261.75,114550.0,1442.17
2000-07-13,1273.75,1305.0,1191.1,1213.0,1222.95,189450.0,2374.99
2000-07-14,1220.0,1239.0,1191.1,1209.85,1205.1,62350.0,755.52
2000-07-17,1200.0,1215.0,1113.0,1143.0,1143.95,65200.0,755.96
2000-07-18,1131.0,1142.0,1053.3,1117.0,1119.0,151050.0,1664.66
2000-07-19,1148.0,1160.0,1115.0,1131.9,1130.9,57318.0,653.83
2000-07-20,1116.0,1128.5,1055.0,1104.05,1105.3,90712.0,988.33
2000-07-21,1132.0,1165.0,1101.0,1130.0,1128.4,102596.0,1165.09
2000-07-24,1075.1,1090.0,1000.55,1001.0,1026.3,49669.0,523.06
2000-07-25,960.0,1150.0,925.5,1076.0,1069.9,172987.0,1753.35
2000-07-26,1144.0,1144.0,1031.0,1057.0,1060.05,96716.0,1037.56
2000-07-27,1045.0,1086.0,991.1,1075.0,1073.7,90747.0,946.01
2000-07-28,1050.0,1072.0,996.5,1010.0,1008.15,113668.0,1174.52
2000-07-31,990.0,1017.9,973.0,1008.0,1002.5,44687.0,447.17
2000-08-01,1020.0,1024.95,944.0,958.0,961.9,83993.0,822.79
2000-08-02,980.0,995.0,961.0,987.0,988.35,69324.0,680.5
2000-08-03,975.0,981.0,927.0,941.0,945.4,60674.0,582.75
2000-08-04,959.45,975.0,942.1,948.7,946.25,135239.0,1295.34
2000-08-07,950.0,962.0,900.0,905.0,907.55,76771.0,712.79
2000-08-08,912.0,980.0,911.05,957.0,956.25,126618.0,1201.97
2000-08-09,993.0,1095.0,965.0,1050.0,1047.75,137245.0,1438.46
2000-08-10,1035.05,1072.8,981.0,995.0,990.05,118762.0,1208.6
2000-08-11,1035.0,1055.0,972.1,995.0,990.5,184919.0,1844.75
2000-08-14,999.0,1029.0,984.0,1020.05,1020.25,156067.0,1574.3
2000-08-16,1097.4,1097.4,1043.0,1073.0,1072.4,133724.0,1435.19
2000-08-17,1080.0,1095.0,1043.0,1070.0,1073.55,86524.0,921.32
2000-08-18,1082.5,1118.0,1055.0,1097.0,1101.25,89563.0,972.58
2000-08-21,1112.9,1140.0,1102.0,1120.0,1121.55,96718.0,1092.12
2000-08-22,1127.0,1145.0,1110.0,1122.0,1117.6,116637.0,1311.51
2000-08-23,1120.0,1184.0,1112.0,1144.0,1147.4,140549.0,1620.68
2000-08-24,1130.1,1170.0,1130.1,1165.0,1165.05,56871.0,658.46
2000-08-25,1170.0,1203.9,1152.0,1157.0,1160.75,88077.0,1037.19
2000-08-28,1183.0,1195.0,1155.05,1165.0,1166.2,53858.0,630.88
2000-08-29,1174.0,1224.0,1160.0,1215.0,1205.1,150800.0,1803.72
2000-08-30,1229.9,1295.0,1200.15,1272.2,1276.2,151757.0,1910.48
2000-08-31,1280.0,1310.0,1260.1,1300.0,1300.35,120241.0,1556.09
2000-09-04,1307.0,1425.0,1307.0,1406.0,1406.1,163600.0,2267.28
2000-09-05,1400.0,1414.0,1361.0,1365.0,1370.6,82149.0,1133.88
2000-09-06,1370.0,1380.0,1250.0,1260.0,1263.2,123358.0,1598.49
2000-09-07,1232.0,1310.0,1200.0,1292.0,1290.9,105786.0,1338.66
2000-09-08,1292.0,1330.0,1292.0,1310.0,1310.1,98203.0,1289.26
2000-09-11,1305.0,1350.0,1280.0,1308.0,1318.75,86087.0,1144.36
2000-09-12,1308.05,1308.05,1251.0,1255.1,1255.8,68360.0,871.34
2000-09-13,1299.75,1299.75,1172.3,1190.0,1187.2,116327.0,1432.89
2000-09-14,1199.0,1239.0,1175.0,1203.15,1206.55,75149.0,910.52
2000-09-15,1200.0,1205.0,1110.05,1139.9,1129.8,119998.0,1387.33
2000-09-18,1093.0,1140.0,1061.0,1077.0,1071.75,69316.0,750.24
2000-09-19,1041.0,1180.0,1000.0,1160.0,1136.3,197021.0,2120.9
2000-09-20,1210.0,1220.0,1125.0,1195.0,1187.3,120303.0,1414.58
2000-09-21,1170.0,1170.0,1061.2,1070.0,1072.25,94290.0,1053.2
2000-09-22,1050.0,1090.0,1000.0,1050.0,1031.45,138595.0,1426.82
2000-09-25,1090.0,1149.9,1070.15,1108.0,1102.3,131922.0,1451.19
2000-09-26,1098.25,1146.65,1053.0,1070.0,1072.25,224460.0,2445.81
2000-09-27,1080.0,1150.0,1051.0,1118.0,1110.75,312701.0,3500.53
2000-09-28,1106.25,1194.0,1106.25,1131.0,1128.95,470326.0,5430.13
2000-09-29,1150.0,1160.0,1130.05,1151.1,1149.65,227540.0,2610.81
2000-10-03,1140.05,1144.7,1070.0,1106.0,1099.75,283792.0,3135.42
2000-10-04,1066.6,1115.0,1066.6,1104.35,1105.65,161664.0,1772.02
2000-10-05,1112.0,1124.0,1075.0,1079.9,1079.35,150266.0,1653.53
2000-10-06,1070.0,1084.25,1021.1,1035.0,1031.5,312674.0,3274.61
2000-10-09,1027.0,1039.0,991.35,1007.0,1011.45,237504.0,2413.19
2000-10-10,1012.9,1025.0,971.0,971.25,986.6,263192.0,2626.0
2000-10-11,969.95,969.95,881.1,893.0,889.8,194777.0,1822.28
2000-10-12,856.0,957.8,856.0,949.9,947.9,273527.0,2540.66
2000-10-13,931.4,931.4,875.0,949.9,903.55,209687.0,1912.83
2000-10-16,921.0,997.0,921.0,940.0,939.15,138977.0,1339.06
2000-10-17,932.0,1014.3,920.0,987.0,986.9,299721.0,2917.54
2000-10-18,954.0,975.0,940.0,961.05,963.95,109823.0,1052.35
2000-10-19,961.0,1041.0,907.1,1008.75,1015.5,282409.0,2772.46
2000-10-20,1039.0,1145.0,1001.0,1024.0,1043.85,410917.0,4424.01
2000-10-23,1084.75,1125.0,1004.0,1020.0,1014.6,304392.0,3187.49
2000-10-24,1001.0,1090.0,1001.0,1080.5,1078.4,243628.0,2563.68
2000-10-25,1085.0,1184.0,1080.1,1171.1,1169.15,283466.0,3248.68
2000-10-26,1168.25,1168.25,1140.0,1154.5,1150.8,52613.0,606.34
2000-10-27,1160.0,1310.0,1151.0,1260.0,1272.9,570537.0,7227.31
2000-10-30,1242.1,1299.75,1211.0,1240.0,1229.0,150385.0,1860.2
2000-10-31,1220.05,1264.7,1175.05,1181.0,1196.85,240981.0,2943.78
2000-11-01,1225.0,1240.0,1185.0,1201.0,1201.4,158733.0,1923.65
2000-11-02,1190.35,1233.0,1168.0,1199.0,1204.35,159992.0,1920.01
2000-11-03,1214.5,1239.0,1176.3,1212.0,1209.55,236183.0,2869.03
2000-11-06,1223.0,1239.0,1201.1,1217.0,1216.0,115412.0,1409.82
2000-11-07,1206.0,1273.8,1205.0,1264.7,1258.8,174547.0,2177.1
2000-11-08,1256.1,1299.0,1256.1,1275.0,1271.95,205798.0,2640.43
2000-11-09,1268.0,1274.0,1200.55,1243.55,1239.95,103961.0,1297.71
2000-11-10,1238.0,1264.0,1215.0,1226.0,1223.2,138513.0,1709.59
2000-11-13,1216.0,1216.0,1167.25,1175.0,1173.05,134036.0,1579.93
2000-11-14,1175.0,1250.0,1171.1,1240.05,1242.15,148137.0,1806.12
2000-11-15,1268.0,1299.0,1237.6,1252.0,1249.05,131570.0,1648.39
2000-11-16,1251.0,1285.0,1251.0,1268.0,1268.45,137057.0,1740.27
2000-11-17,1260.35,1308.8,1242.0,1298.0,1299.4,182808.0,2337.16
2000-11-20,1301.5,1315.0,1262.25,1269.0,1270.35,164770.0,2134.3
2000-11-21,1260.55,1371.0,1241.25,1325.25,1333.75,348210.0,4587.15
2000-11-22,1340.0,1358.0,1276.1,1284.0,1288.25,298946.0,3908.34
2000-11-23,1265.0,1285.0,1241.0,1266.15,1265.6,189085.0,2384.36
2000-11-24,1265.0,1288.0,1257.1,1273.1,1270.2,169509.0,2161.34
2000-11-27,1280.0,1324.9,1251.0,1317.1,1314.7,267898.0,3459.58
2000-11-28,1306.15,1330.0,1288.05,1310.0,1306.75,208421.0,2731.95
2000-11-29,635.0,655.0,629.0,645.0,646.25,355550.0,2281.65
2000-11-30,652.9,652.9,595.5,596.5,611.75,354065.0,2210.65
2000-12-01,592.0,625.0,577.0,620.0,619.1,462627.0,2836.89
2000-12-04,628.3,640.0,611.0,614.0,614.0,607804.0,3800.85
2000-12-05,615.0,633.35,615.0,628.0,629.5,330403.0,2071.58
2000-12-06,655.0,655.0,635.0,637.0,638.1,546455.0,3520.28
2000-12-07,631.35,645.0,626.0,635.0,634.9,198658.0,1263.58
2000-12-08,637.0,652.0,632.0,645.0,646.55,386463.0,2493.29
2000-12-11,649.9,739.0,648.0,717.0,719.6,1277128.0,8938.3
2000-12-12,722.65,762.5,721.1,737.0,732.3,980634.0,7257.44
2000-12-13,740.0,773.0,735.0,757.7,756.3,531135.0,4024.41
2000-12-14,752.05,759.0,670.6,681.0,677.9,1028468.0,7254.35
2000-12-15,685.0,704.5,647.05,652.1,655.7,875345.0,5795.31
2000-12-18,645.0,658.0,620.05,648.0,652.45,601634.0,3862.79
2000-12-19,640.0,649.0,602.35,615.0,610.85,619814.0,3848.87
2000-12-20,592.0,599.0,562.0,587.1,583.7,817616.0,4740.09
2000-12-21,573.15,573.15,519.15,561.0,558.2,883907.0,4827.63
2000-12-22,567.0,574.0,525.0,538.0,535.65,802148.0,4423.87
2000-12-26,562.0,568.8,502.0,530.0,524.55,543607.0,2876.8
2000-12-27,536.0,559.75,482.6,507.0,503.6,1594089.0,8141.43
2000-12-28,510.0,539.45,508.0,528.0,530.85,960736.0,5020.87
2000-12-29,525.0,545.0,515.0,534.1,538.95,899480.0,4807.98
2001-01-01,529.0,549.0,520.05,523.0,523.85,549300.0,2934.95
2001-01-02,527.0,528.5,512.0,524.65,525.85,479050.0,2501.64
2001-01-03,518.0,523.9,501.0,517.05,515.4,447535.0,2311.74
2001-01-04,519.0,597.9,519.0,590.0,587.4,1072207.0,6178.55
2001-01-05,587.0,614.0,582.05,607.0,609.45,677842.0,4100.92
2001-01-08,596.0,604.0,565.0,572.0,575.1,516744.0,3009.1
2001-01-09,565.1,599.0,565.1,592.5,588.4,540406.0,3175.24
2001-01-10,597.9,634.9,597.0,603.0,606.9,679020.0,4172.49
2001-01-11,609.0,618.0,578.55,579.0,582.75,464944.0,2744.75
2001-01-12,591.0,617.0,581.0,602.0,609.0,562786.0,3401.91
2001-01-15,608.9,644.0,601.0,616.25,613.1,766576.0,4755.1
2001-01-16,621.9,628.0,607.0,625.0,619.05,345406.0,2138.19
2001-01-17,625.0,642.0,609.0,621.0,614.75,394371.0,2468.47
2001-01-18,626.9,663.95,621.0,656.0,655.9,1159804.0,7515.94
2001-01-19,662.4,749.0,662.0,745.0,731.45,1137876.0,8010.15
2001-01-22,745.0,755.0,673.0,677.0,678.95,1283148.0,9013.19
2001-01-23,675.2,689.0,635.0,646.0,641.45,1109878.0,7332.51
2001-01-24,650.0,677.0,645.0,675.0,672.4,932669.0,6192.37
2001-01-25,677.0,690.0,656.0,662.4,662.8,834415.0,5582.59
2001-01-29,660.0,660.0,610.0,636.9,636.2,407329.0,2577.75
2001-01-30,640.0,665.0,637.65,659.0,656.85,523835.0,3432.01
2001-01-31,665.0,665.9,646.0,648.0,649.85,275967.0,1807.25
2001-02-01,645.0,645.0,610.1,618.0,619.8,346128.0,2166.73
2001-02-02,613.0,649.0,608.5,620.0,619.35,825595.0,5202.2
2001-02-05,612.0,626.5,605.0,615.0,614.1,254383.0,1568.51
2001-02-06,620.0,634.85,612.4,617.7,618.55,688722.0,4293.14
2001-02-07,624.0,642.65,614.0,619.0,618.25,555168.0,3492.38
2001-02-08,611.0,627.9,610.0,622.0,621.6,221753.0,1378.71
2001-02-09,620.25,635.0,595.0,602.0,603.15,532944.0,3280.55
2001-02-12,599.9,612.0,590.55,608.9,608.1,387169.0,2330.77
2001-02-13,610.0,624.0,598.2,599.4,600.4,586985.0,3594.99
2001-02-14,600.0,616.0,596.0,615.2,613.5,240376.0,1464.39
2001-02-15,618.0,654.0,617.0,640.0,641.1,936175.0,6024.62
2001-02-16,645.0,655.0,618.0,626.0,622.3,637455.0,4069.68
2001-02-19,617.7,626.0,610.1,616.0,616.4,334776.0,2070.91
2001-02-20,619.0,623.9,608.2,609.0,610.9,456548.0,2806.52
2001-02-21,604.9,611.5,581.0,594.0,592.15,319821.0,1905.03
2001-02-22,590.0,590.0,525.0,568.0,571.2,657013.0,3661.95
2001-02-23,556.1,575.0,543.0,543.5,550.15,418550.0,2344.29
2001-02-26,554.0,569.75,546.1,566.45,565.25,384968.0,2152.04
2001-02-27,567.95,610.5,560.0,589.0,583.2,1027628.0,6011.16
2001-02-28,575.05,663.7,555.5,627.0,622.9,953041.0,5849.69
2001-03-01,626.8,635.0,552.5,572.0,568.6,510990.0,3058.74
2001-03-02,580.0,580.0,477.65,480.55,484.5,842407.0,4203.56
2001-03-05,476.0,496.8,416.1,459.0,451.75,692527.0,3107.33
2001-03-07,476.0,524.05,471.65,524.05,520.1,771551.0,3795.44
2001-03-08,528.0,528.0,462.35,478.1,477.8,624417.0,3044.34
2001-03-09,472.3,473.9,416.35,462.0,462.1,487325.0,2172.79
2001-03-12,450.0,459.0,394.1,397.0,399.7,505802.0,2144.21
2001-03-13,368.3,431.7,345.0,400.3,389.1,1006399.0,3891.4
2001-03-14,385.0,451.4,385.0,451.4,451.2,374410.0,1619.39
2001-03-15,438.0,487.0,423.0,476.95,478.3,606425.0,2841.98
2001-03-16,470.1,537.0,461.0,505.3,498.8,642782.0,3234.0
2001-03-19,495.0,515.0,468.3,478.0,474.2,283692.0,1372.2
2001-03-20,480.0,484.0,451.7,460.0,458.9,264032.0,1219.25
2001-03-21,438.0,448.9,422.2,444.0,443.5,318721.0,1393.24
2001-03-22,443.0,450.0,401.25,427.8,425.35,476296.0,2024.62
2001-03-23,433.0,439.8,394.0,410.1,408.35,410405.0,1691.84
2001-03-26,407.0,417.0,371.25,411.75,407.9,533396.0,2101.46
2001-03-27,410.0,432.95,393.1,414.7,414.1,775418.0,3200.14
2001-03-28,421.9,450.0,421.9,437.0,436.65,515119.0,2255.89
2001-03-29,430.5,430.5,402.0,414.4,411.15,547514.0,2246.81
2001-03-30,412.0,412.0,364.15,367.75,369.7,449882.0,1715.57
2001-04-02,348.0,360.0,315.0,344.8,348.7,673391.0,2239.78
2001-04-03,340.0,374.85,332.05,370.0,363.05,729716.0,2615.22
2001-04-04,344.85,392.1,339.0,375.15,381.55,550057.0,1975.72
2001-04-06,392.0,412.1,385.0,394.0,395.15,461068.0,1835.95
2001-04-09,390.0,396.4,366.1,367.5,370.8,310818.0,1184.22
2001-04-10,374.0,375.0,325.4,329.05,332.45,462364.0,1592.15
2001-04-11,345.0,354.9,279.3,279.3,279.3,514995.0,1561.87
2001-04-12,257.0,257.0,234.65,234.65,234.65,1009894.0,2394.18
2001-04-16,217.3,249.0,202.2,236.15,238.75,1768963.0,4084.4
2001-04-17,235.5,272.0,222.5,258.0,261.75,1662765.0,4168.96
2001-04-18,267.7,303.65,265.0,303.65,303.65,133199.0,396.23
2001-04-19,327.95,352.25,324.0,352.25,352.25,983138.0,3354.53
2001-04-20,380.45,406.5,341.3,384.0,381.35,1437227.0,5411.03
2001-04-23,389.0,404.0,362.0,383.3,390.5,1047128.0,4034.65
2001-04-24,382.0,390.0,352.15,386.0,383.35,866802.0,3224.97
2001-04-25,387.0,406.85,375.25,391.0,392.4,747276.0,2942.43
2001-04-26,399.0,413.85,375.3,378.0,385.0,1239565.0,4906.74
2001-04-27,377.25,377.25,323.4,331.0,324.9,875990.0,3014.68
2001-04-30,323.4,376.9,312.0,376.9,374.8,626502.0,2193.2
2001-05-02,404.8,424.7,391.55,404.0,400.75,1272675.0,5166.55
2001-05-03,404.5,426.7,387.2,412.05,405.6,1489812.0,6014.79
2001-05-04,405.0,416.0,386.6,409.0,411.3,1269404.0,5111.09
2001-05-07,406.0,447.85,406.0,435.0,435.9,1340707.0,5818.75
2001-05-08,436.0,457.0,435.0,453.3,451.7,1033097.0,4637.84
2001-05-09,462.0,464.85,411.55,417.1,418.7,842671.0,3601.64
2001-05-10,414.0,428.5,406.7,420.9,419.45,898981.0,3765.91
2001-05-11,413.35,418.0,401.3,412.5,411.25,585455.0,2400.97
2001-05-14,410.0,414.0,395.25,402.0,400.65,592035.0,2391.84
2001-05-15,396.0,400.8,368.7,398.0,395.6,554108.0,2147.14
2001-05-16,402.0,418.9,402.0,409.8,412.9,601334.0,2470.52
2001-05-17,413.0,429.0,411.05,428.0,425.65,603476.0,2557.07
2001-05-18,430.0,443.5,427.2,438.3,437.55,762711.0,3336.85
2001-05-21,432.1,439.0,426.0,428.0,430.2,348630.0,1509.71
2001-05-22,431.0,450.0,431.0,449.5,446.6,806590.0,3562.57
2001-05-23,449.5,461.0,445.0,453.0,456.3,762691.0,3478.16
2001-05-24,451.0,454.65,419.8,429.4,429.3,1096204.0,4745.05
2001-05-25,429.95,436.95,411.1,418.6,417.35,798076.0,3349.71
2001-05-28,419.0,434.0,417.0,431.45,432.7,647339.0,2770.12
2001-05-29,432.2,437.9,418.2,420.15,423.7,589306.0,2524.37
2001-05-30,419.0,425.0,400.0,401.85,403.35,974354.0,4010.51
2001-05-31,395.0,395.0,373.0,394.0,391.95,690446.0,2675.67
2001-06-01,394.0,408.55,383.0,387.0,385.65,1009948.0,3999.79
